prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,149,boolean,multiply
ext.draw.matrix,ext.draw.matrix%other%matrix%this%konva.transform,0,greyscale,set matrix grey scale,,scale multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,149,,greyscale
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,167,boolean,multiply
this,this%other%mocha%number%recognizer,0,black and white,set black white matrice,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,167,,blackAndWhite
number,number%number|undefined%integer%float%int,1,rotation,degree,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,186,number,rotation
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,186,boolean,multiply
other,other%this%number%kinetic.transform%mocha,0,hue,set hue property color,,rotation multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,186,,hue
number,number%float%integer%array.<number>%int,1,amount,value contrast,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,241,number,amount
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,241,boolean,multiply
other,other%number%this%ext.draw.matrix%float32array,0,contrast,set contrast matrix increase separation dark bright increase contrast shadow darker highlight brighter decrease contrast bring shadow highlight,,amount multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,241,,contrast
number,number%integer%float%int%other,1,amount,saturation amount,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,264,number,amount
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,264,boolean,multiply
this,this%other%array%ext.draw.matrix%boolean,0,saturate,set saturation matrix increase separation color increase saturation increase contrast brightness sharpness,,amount multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,264,,saturate
other,other%this%void%fabric.image%string,0,desaturate,desaturate image remove color call saturate function,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,285,,desaturate
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,296,boolean,multiply
other,other%array%object%number%matrix,0,negative,negative image inverse classic rgb matrix,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,296,,negative
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,314,boolean,multiply
viewer,viewer%other%void%string%e2e.bignum,0,sepia,sepia image,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,314,,sepia
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,332,boolean,multiply
string,string%other%array%mocha%number,0,technicolor,color motion picture process invent thanks dominic szablewski,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,332,,technicolor
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,350,boolean,multiply
other,other%jquery.mbytplayer%microbe%string%array,0,polaroid,polaroid filter,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,350,,polaroid
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,368,boolean,multiply
other,other%boolean%array%function%string,0,to bgr,filter transform red blue blue red,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,368,,toBGR
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,386,boolean,multiply
other,other%string%array%number%mocha,0,kodachrome,color reversal film introduce eastman kodak . thanks dominic szablewski,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,386,,kodachrome
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,404,boolean,multiply
other,other%string%number%integer%float,0,browni,brown delicious browni filter thanks dominic szablewski,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,404,,browni
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,422,boolean,multiply
other,other%jquery.mbytplayer%microbe%string%array,0,vintage,vintage filter thanks dominic szablewski,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,422,,vintage
number,number%string%other%long%timestamp,1,desaturation,tone value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,number,desaturation
number,number%string%other%long%float,1,tone,tone value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,number,toned
string,string%number%other%object%boolean,1,light color,tone value example x ffe,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,string,lightColor
string,string%number%other%object%integer,1,dark color,tone value example x ffe,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,string,darkColor
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,boolean,multiply
string,string%other%array%boolean%object,0,color tone,know exactly kind gradient map funny play,,desaturation tone light color dark color multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,444,,colorTone
number,number%float%other%integer%string,1,intensity,intensity night effect,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,476,number,intensity
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,476,boolean,multiply
other,other%undefined%number%void%string,0,night,night effect,,intensity multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,476,,night
number,number%float%int%integer%other,1,amount,much predator feel future victim,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,498,number,amount
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,498,boolean,multiply
other,other%ext.draw.matrix%matrix%this%cropper,0,predator,predator effect erase current matrix set new indepent one,,amount multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,498,,predator
boolean,boolean%matrix%bool%other%boolean|object,1,multiply,true current matrix matrix multiplied. false set current matrix param matrix,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,534,boolean,multiply
other,other%ext.draw.matrix%matrix%array.<array>%pixi.matrix,0,lsd,lsd effect multiply current matrix,,multiply,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,534,,lsd
matrix,matrix%other%ext.draw.matrix%void%string,0,reset,erase current matrix set default one,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/filters/filter-color-matrix/src/ColorMatrixFilter.js,550,,reset
number,number%string|number%other%integer%int,0,length,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/test/Ticker.js,8,,length
render,render%other%void%undefined%string,0,render,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/test/TickerPlugin.js,28,,render
function,function%function|object%string%other%object,1,fn,listener function add one update,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,71,function,fn
object,object%mixed%other%string|array.<string>%canvasrenderingcontext2d,1,context,listener context,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,71,function,context
boolean,boolean%function%bool%boolean|object%other,0,match,simple compare function figure function context match,true listener match argument,fn context,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,71,boolean,match
number,number%integer%other%string%ical.time,1,delta time,time since last emit,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,83,number,deltaTime
other,other%boolean%number%void%function,0,emit,emit call current function,next ticker,delta time,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,83,tickerlistener,emit
other,other%object%boolean%node%array,1,previous,input node previous listener,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,118,tickerlistener,previous
other,other%promise%boolean%client%string,0,connect,connect list,,previous,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,118,,connect
boolean,boolean%other%number%string%boolean|null,1,hard,true remove next reference consider hard destroy. soft destroy maintain next reference,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,135,boolean,hard
object,object%boolean%function%other%goog.debug.logger,0,destroy,destroy use,listener redirect emit remove,hard,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/TickerListener.js,135,tickerlistener,destroy
number,number%other%integer%string%ical.time,1,time,time since last tick,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,132,number,time
void,void%undefined%number%other%boolean,0,tick,internal tick method bound ticker instance. early function bind still slower high performance scenarios. also separate frame request update method listener may call time animation api invoke ticker update time,,time,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,132,,_tick
void,void%promise%other%boolean%number,0,request if need,conditionally request new animation frame. frame already request internal emitter listener new frame request,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,156,,_requestIfNeeded
void,void%other%this%boolean%undefined,0,cancel if need,conditionally cancel pending animation frame,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,171,,_cancelIfNeeded
boolean,boolean%void%other%number%algoliasearchhelper,0,start if possible,conditionally request new animation frame. ticker start check frame already request internal emitter listeners. condition meet new frame requested. ticker start auto start true ticker start continue previous condition request new frame,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,190,,_startIfPossible
function,function%function|object%other%object%string,1,fn,listener function add update,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,211,function,fn
object,object%mixed%other%string|array.<string>%canvasrenderingcontext2d,1,context,listener context,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,211,function,context
number,number%string%int%integer%other,1,priority,priority emit,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,211,number,priority
other,other%object%arraylist%phaser.emitter%operation,0,add,register handler tick events. call continuously unless remove ticker stop,instance ticker,fn context priority,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/ticker/src/Ticker.js,211,pixi.ticker,add
