prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
promise,promise%other%object%orion.promise%ember.rsvp.promise,0,custom validators,run custom validators,promise reflect,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,155,promise.<array.<promise.promiseinspection>>,_customValidators
number,number%string%object%mixed%any,1,value,anything,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,183,*,value
string,string%array%other%string|object%array.<string>,1,field,field name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,183,string,field
$.promise,$.promise%object%promise%jquery.promise%boolean|object,0,builtin attr validate,validate single attribute define built validators,promise always resolve auto populates error error local object,value field,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,183,promise,_builtinAttrValidate
object,object%other%function%string%bootstrapvalidator,1,validator,custom validator,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,function,validator
string,string%function%object%other%number,1,validator type,custom validator type name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,string,validatorType
boolean,boolean%boolean|function%object%string|boolean%bool,1,opt attr define,set true custom validator define attribute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,boolean,optAttrDefined
string,string%string|number|boolean%string|number%object%any,1,opt value,value attribute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,*,optValue
string,string%other%object%element%number,1,opt field,field attribute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,string,optField
other,other%object%function%promise%$.promise,0,invoke custom validator,prepare invoke custom validator,promise,validator validator type opt attr define opt value opt field,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,233,promise,_invokeCustomValidator
number,number%string%object%mixed%any,1,value,anything,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,277,*,value
astnode,astnode%other%object%string%function,1,test,test case,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,277,*,test
string,string%number%other%string|array.<string>%string|array,1,validator type,one know sequelize validators,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,277,string,validatorType
sc.view,sc.view%string%object%goog.proto2.fielddescriptor%bootstrapvalidator,1,field,field validate,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,277,string,field
object,object%other%array%array.<object>%var,0,invoke builtin validator,prepare invoke build validator,object specific key invoke validator,value test validator type field,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,277,object,_invokeBuiltinValidator
astnode,astnode%other%object%string%function,1,test,test case,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,303,*,test
string,string%number%other%string|array.<string>%string|array,1,validator type,one know sequelize validators,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,303,string,validatorType
sc.view,sc.view%string%object%goog.proto2.fielddescriptor%bootstrapvalidator,1,field,field validate,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,303,string,field
array,array%array.<*>%object%string%array.<string>,0,extract validator args,extract argument validator,,test validator type field,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,303,,_extractValidatorArgs
object,object%other%string%array%function,1,raw attribute,define schema,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,330,object,rawAttribute
string,string%array%other%string|object%array.<string>,1,field,field name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,330,string,field
number,number%string%object%mixed%any,1,value,anything,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,330,*,value
bootstrapvalidator,bootstrapvalidator%other%object%boolean%basicform,0,validate schema,validate single field schema definition isnull,,raw attribute field value,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,330,,_validateSchema
string,string%array.<string>%array%string|array%object,1,field,attribute name,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,374,string,field
string,string%number%other%object%var,1,value,data value,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,374,string|number,value
other,other%array%function%object%error,1,promise inspection,object,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,374,array.<promise.promiseinspection>,promiseInspections
void,void%other%promise%undefined%vow:promise,0,handle reflect result,handle returned result promise reflect. error find populate error,,field value promise inspection,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,374,,_handleReflectedResult
boolean,boolean%bool%object%other%string,1,be builtin,determines error builtin validator,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,boolean,isBuiltin
string,string%object%array.<string>%other%string|array.<string>,1,error key,name invalid attribute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,string,errorKey
error,error%string%object%other%function,1,raw error,original error,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,error|string,rawError
object,object%string%other%any%array,1,value,data trigger error,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,string|number,value
string,string%string|undefined%array.<string>%string|regexp%object,1,fn name,name validator,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,string,fnName
array,array%object%other%function%assoc,1,fn args,argument validator function,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,array,fnArgs
void,void%undefined%error%eventemitter%string,0,push error,sign error retain original,,be builtin error key raw error value fn name fn args,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/instance-validator.js,397,,_pushError
boolean,boolean%other%object%string%void,0,add model,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,12,,addModel
boolean,boolean%other%void%angular.jqlite%string,0,remove model,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,19,,removeModel
other,other%string|object%object%backbone.relationalmodel%google.maps.map,0,get model,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,25,,getModel
function,function%function|string%other%object%model,1,iterator,method execute model,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,47,function,iterator
object,object%other%object|function%string|object%mixed,1,option,iterator option,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,47,object,options
function,function%model%other%backbone.relationalmodel%backbone.model,0,for each model,iterate model order suitable e g. create tables. take foreign key constraint account dependency visit dependent,,iterator option,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/model-manager.js,47,,forEachModel
array|string,array|string%string%other%array%array.<string>,1,path,path check error item,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,75,string,path
array,array%other%object%string|array%array.<object>,0,get,get validation error item path field specify,validation error item specified path,path,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,75,array.<validationerroritem>,get
boolean,boolean%other%bool%string%boolean|object,1,use type a n,control whether returned value namespace parameter ignore validator type one validation error item origin,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,357,boolean,useTypeAsNS
string,string%string|array.<string>%other%html%string|regexp,1,n separator,separator string concatenate namespace must empty default . fullstop . use validate use type n true,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,357,string,NSSeparator
string,string%other%array.<string>%string|null%string|regexp,0,get validator key,return lowercase trim string key identify validator. note string empty instance neither valid validator key property valid validator name property,,use type a n n separator,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,357,string,getValidatorKey
array|string,array|string%string%other%array%array.<string>,1,path,path check error item,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,75,string,path
array,array%other%object%string|array%array.<object>,0,get,get validation error item path field specify,validation error item specified path,path,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/errors/index.js,75,array.<validationerroritem>,get
function,function%constructor%goog.debug.logger%string|function%other,1,constructor,child constructor,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/inherits.js,14,function,constructor
function,function%object%object|function%other%function|string,1,super constructor,super constructor,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/inherits.js,14,function,superConstructor
object,object%undefined%function%class%void,0,inherits,like util inherits also copy static properties. inherit child constructor property super constructor,,constructor super constructor,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/inherits.js,14,,inherits
other,other%object%array%string%google.maps.latlngbounds,0,extend,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,8,,extend
other,other%boolean%jquery%e2e.bignum%object,0,not empty,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,13,,notEmpty
number,number%string%other%object%integer,0,len,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,16,,len
boolean,boolean%bool%void%string%other,0,be url,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,19,,isUrl
boolean,boolean%bool%number%other%void,0,be i pv,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,22,,isIPv6
boolean,boolean%bool%number%other%void,0,be i pv,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,25,,isIPv4
boolean,boolean%other%string%e2e.bignum%object,0,not in,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,28,,notIn
regexp,regexp%string%array%other%array.<string>,0,regex,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,31,,regex
other,other%webinspector.remoteobject%string%jquery%object,0,not regex,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,38,,notRegex
boolean,boolean%bool%number%other%void,0,be decimal,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,41,,isDecimal
number,number%other%string|number%integer%array.<number>,0,min,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,44,,min
number,number%other%string|number%integer%float,0,max,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,48,,max
other,other%string%jquery%webinspector.remoteobject%e2e.bignum,0,not,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/utils/validator-extras.js,52,,not
